video_id,title,publish_date,description,channel_id,tags,category_id,duration,definition,dimension,view_count,like_count,dislike_count,comment_count,live_viewers
V19YcudD5dc,"Diputado Gutiérrez, Ramiro - Continuación de Sesión - 01-02-2024",2024-02-01T18:45:25Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M37S,hd,2d,402,10,0,0,0
JzP-V9Bw808,"Diputado Pedrini, Juan Manuel - Continuación de Sesión - 01-02-2024",2024-02-01T18:53:08Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M30S,hd,2d,446,18,0,0,0
A1ZvSJVilO4,"Diputado Correa Llano, Facundo - Continuación de Sesión - 01-02-2024",2024-02-01T18:54:37Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT3M27S,hd,2d,564,15,0,0,0
G1MZJE5S6sY,"Diputado Rauschenberger, Ariel - Continuación de Sesión - 01-02-2024",2024-02-01T18:59:53Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M57S,hd,2d,202,5,0,0,0
Ks-Bd_bn7oA,"Diputada Llano, Mercedes - Continuación de Sesión - 01-02-2024",2024-02-01T19:09:49Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT8M35S,hd,2d,993,43,0,0,0
GnLds9Ht0-I,"Diputado Cisneros, Carlos - Continuación de Sesión - 01-02-2024",2024-02-01T19:10:30Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M8S,hd,2d,2017,52,0,0,0
myuOEauiMWo,"Diputada Ajmechet, Sabrina - Continuación de Sesión - 01-02-2024",2024-02-01T19:19:54Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M,hd,2d,937,28,0,0,0
GRy7qxrdy00,"Diputado Estrada, Emiliano - Continuación de Sesión - 01-02-2024",2024-02-01T19:30:28Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M52S,hd,2d,1919,23,0,0,0
YlJedBids4g,"Diputado D'Alessandro, Carlos - Continuación de Sesión - 01-02-2024",2024-02-01T19:42:01Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M26S,hd,2d,1492,43,0,0,0
Am9lFC1cX-I,"Diputada Aubone, Ana Fabiola - Continuación de Sesión - 01-02-2024",2024-02-01T19:42:36Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M12S,hd,2d,300,4,0,0,0
e9PRUvIryVE,"Diputado Agost Carreño, Oscar - Continuación de Sesión - 01-02-2024",2024-02-01T19:48:14Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M1S,hd,2d,312,4,0,0,0
XkUkv4-GHaA,"Diputada Pokoik, Lorena - Continuación de Sesión - 01-02-2024",2024-02-01T19:58:57Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT8M27S,hd,2d,1672,46,0,0,0
24x1eE2dq8A,"Diputada Arrieta, Lourdes Micaela - Continuación de Sesión - 01-02-2024",2024-02-01T20:01:44Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M19S,hd,2d,6465,254,0,0,0
51f1r0694Wk,"Diputado Polini, Juan Carlos - Continuación de Sesión - 01-02-2024",2024-02-01T20:09:22Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M24S,hd,2d,517,7,0,0,0
L9Hzoc0L-FQ,"Diputado Bongiovanni, Alejandro - Continuación de Sesión - 01-02-2024",2024-02-01T20:13:08Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M34S,hd,2d,3612,177,0,0,0
kJjcqTgjPeM,"Diputada Carignano, Florencia - Continuación de Sesión - 01-02-2024",2024-02-01T20:23:17Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M50S,hd,2d,2244,79,0,0,0
7KxyOMv-j0Q,"Diputada Coli, Marcela - Continuación de Sesión - 01-02-2024",2024-02-01T20:29:18Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M25S,hd,2d,640,9,0,0,0
0M6rsLy8Epk,"Diputado Allende, Walberto - Continuación de Sesión - 01-02-2024",2024-02-01T20:52:19Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT8M12S,hd,2d,319,5,0,0,0
oh76fRWIqkE,"Diputada Ferreyra, Alida Monica - Continuación de Sesión - 01-02-2024",2024-02-01T20:55:20Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M3S,hd,2d,434,15,0,0,0
VdcEzAWqJV8,"Diputada Litza, Mónica - Continuación de Sesión - 01-02-2024",2024-02-01T20:58:43Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M3S,hd,2d,652,15,0,0,0
B3YKE1IMjOw,"Diputado Leiva, Aldo - Continuación de Sesión - 01-02-2024",2024-02-01T21:01:49Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT9M34S,hd,2d,8377,187,0,0,0
uVUNJY8WbGw,"Diputada De Sensi, María Florencia - Continuación de Sesión - 01-02-2024",2024-02-01T21:02:18Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT2M10S,hd,2d,645,18,0,0,0
QerFXIVktOM,"Diputado Marino, Juan - Continuación de Sesión - 01-02-2024",2024-02-01T21:12:38Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M,hd,2d,768,29,0,0,0
eOkjF7K8Wv4,"Diputada Verasay, Pamela Fernanda - Continuación de Sesión - 01-02-2024",2024-02-01T21:20:04Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT4M50S,hd,2d,428,7,0,0,0
S29lp7BdVpY,"Diputado Aveiro, Martín - Continuación de Sesión - 01-02-2024",2024-02-01T21:21:44Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT7M33S,hd,2d,988,19,0,0,0
eZB0dIELkKc,"Diputada Santillán Juárez Brahim, Juliana - Continuación de Sesión - 01-02-2024",2024-02-01T21:29:16Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT3M53S,hd,2d,4929,177,0,0,0
lxtgj_HEYf0,"Diputado Ferraro, Maximiliano - Continuación de Sesión - 01-02-2024",2024-02-01T21:41:29Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT11M37S,hd,2d,867,12,0,0,0
fBnSKd1HvW8,"Diputada Marín, Varinia Lis - Continuación de Sesión - 01-02-2024",2024-02-01T21:51:13Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M8S,hd,2d,579,8,0,0,0
Ue5KZfWj4z8,"Diputada Brouwer De Koning, Gabriela - Continuación de Sesión - 01-02-2024",2024-02-01T21:54:48Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT4M40S,hd,2d,521,7,0,0,0
3Jb771SQy64,"Diputada Quiroz, Marilú - Continuación de Sesión - 01-02-2024",2024-02-01T21:59:21Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT4M49S,hd,2d,420,14,0,0,0
wfawz94KUOc,"Diputado Herrera, Ricardo - Continuación de Sesión - 01-02-2024",2024-02-01T22:00:40Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT6M2S,hd,2d,661,12,0,0,0
lmW86f5GknA,"Diputada Gaillard, Ana Carolina - Continuación de Sesión - 01-02-2024",2024-02-01T22:12:13Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT8M43S,hd,2d,967,23,0,0,0
-5sCzIMHpG0,"Diputado Arjol, Martín - Continuación de Sesión - 01-02-2024",2024-02-01T22:17:28Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT5M38S,hd,2d,926,20,0,0,0
lQMuv1lLdoo,"Diputada Selva, Sabrina - Continuación de Sesión - 01-02-2024",2024-02-01T22:19:28Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT8M21S,hd,2d,533,10,0,0,0
qMIjiyhTADA,"Diputada Romero, Ana Clara - Continuación de Sesión - 01-02-2024",2024-02-01T22:34:15Z,"◽ - OD 1. 𝗟𝗲𝘆 𝗱𝗲 𝗕𝗮𝘀𝗲𝘀 𝘆 𝗣𝘂𝗻𝘁𝗼𝘀 𝗱𝗲 𝗣𝗮𝗿𝘁𝗶𝗱𝗮 𝗽𝗮𝗿𝗮 𝗹𝗮 𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱 𝗱𝗲 𝗹𝗼𝘀 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗼𝘀. (25-PE-2023)

Honorable Cámara de Diputados de la Nación Argentina.",UC5KfW9_wv4tqbIPgY8tMG-w,[],25,PT8M14S,hd,2d,895,20,0,0,0
